"tmpID","ResidenceHHGenderDescription","EthnicDescription","BroadEthnicGroupings","PresenceOfChildrenCode","ISPSA","HomeOwnerRenter","MosaicZ4","MedianEducationYears","NetWorth","Investor","BusinessOwner","Education","OccupationIndustry","HorseOwner","CatOwner","DogOwner","OtherPetOwner","HomeOffice","BookBuyerInHome","UpscaleBuyerInHome","BuyerofAntiquesinHousehold","BuyerofArtinHousehold","GeneralCollectorinHousehold","BooksAudioReadinginHousehold","ComputerOwnerInHome","ReligiousContributorInHome","PoliticalContributerInHome","DonatesEnvironmentCauseInHome","DonatesToCharityInHome","DonatestoAnimalWelfare","DonatestoArtsandCulture","DonatestoChildrensCauses","DonatestoHealthcare","DonatestoInternationalAidCauses","DonatestoVeteransCauses","DonatestoHealthcare1","DonatestoInternationalAidCauses1","DonatestoWildlifePreservation","DonatestoLocalCommunity","FirstName","LastName","Gender","Age","TelephonesFullPhone","lat","lon","county","city","state","fips","stateFips","HomePurchasePrice","LandValue","DwellingUnitSize","storeVisitFrequency","PropertyType","EstHomeValue","FamilyMagazineInHome","FemaleOrientedMagazineInHome","ReligiousMagazineInHome","GardeningMagazineInHome","CulinaryInterestMagazineInHome","HealthFitnessMagazineInHome","DoItYourselfMagazineInHome","FinancialMagazineInHome","InterestinCurrentAffairsPoliticsInHousehold","PartiesDescription","ReligionsDescription","LikelyUnionMember","GunOwner","Veteran","supportsAffordableCareAct","supportsGayMarriage","supportsGunControl","supportsTaxesRaise","overallsocialviews","DonatestoConservativeCauses","DonatestoLiberalCauses"
1770,"Male Only Household","Irish","Scots","Modeled Not as Likely to have a child",8,"Likely Homeowner","",15,"$100000-249999","","","Bach Degree - Likely","Unknown","","","","","","","","","Yes","Yes","","Yes","","","Unknown","Unknown","","","","","","","","","","","Ike","Hermiston","M",96.7682843472317,"(269)-962-7481",29.89604,-90.92732,"Assumption Parish","Labadieville","Louisiana",22007,"22","$56000","$20000","1-Single Family Dwelling",6,"Residential","$355700","","","","","","","","","Yes","Republican","","","Unknown","Unknown","","","","","","",""
3701,"Male Only Household","Italian","Chinese","",9,"Likely Homeowner","",15,"$250000-499999","","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","Yes","Yes","","Yes","","","Unknown","Yes","","","","","","","","","","","Tashia","Lynch","F",63.7320574162679,"(952)-274-3516",38.94897,-81.18456,"Calhoun County","Bigbend","West Virginia",54013,"54","","","1-Single Family Dwelling",6,"Residential","$163300","","","","","","","","","","Democratic","Protestant","","Unknown","Unknown","","","","","","",""
1547,"Mixed Gender Household","English/Welsh","Irish","Modeled Not as Likely to have a child",8,"Likely Homeowner","",12,"$50000-99999","","","Grad Degree - Likely","Unknown","","","","","","","","","","","","Yes","","","Unknown","Yes","","","","Yes","","","Yes","","","Yes","Titus","Towne","M",55.7730690362269,"(564)-765-2968",27.45004,-81.90203,"Hardee County","Ona","Florida",12049,"12","$70000","$16000","1-Single Family Dwelling",6,"Residential","$80100","","","","","","2 health and fitness magazine purchases","","","","Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5538,"Female Only Household","Slovakian","Scots","Known Data",6,"Likely Homeowner","",14,"$250000-499999","","","Unknown","Unknown","","","Yes","Yes","Yes","","","","","","","Yes","1 religious contribution  in home","","Unknown","Unknown","","","","","","","","","","","Lorenzo","Leuschke","F",46.8352699931647,"(635)-346-1437",39.911,-75.1898,"Philadelphia County","Philadelphia","Pennsylvania",42101,"42","","$15000","1-Single Family Dwelling",7,"Residential","$262500","","","","","","","","","","Republican","Protestant","","Unknown","Unknown","","","","","","",""
2001,"Male Only Household","Indian/Hindu","","Not Likely to have a child",9,"Likely Homeowner","",15,"$100000-249999","","","Grad Degree - Likely","Unknown","","","","Yes","","3 book purchases in home","","","Yes","Yes","","Unknown","","","Unknown","Unknown","","","","","","","","","","","Aleida","Stehr","F",61.1237183868763,"(913)-594-8125",44.22396,-70.68618,"Oxford County","East Waterford","Maine",23017,"23","","$22000","1-Single Family Dwelling",6,"Residential","$262500","","","","","","","","","","Democratic","","","Unknown","Unknown","","","","","","",""
4047,"Mixed Gender Household","German","","Not Likely to have a child",9,"Likely Renter","",13,"$100000-249999","","","Bach Degree - Likely","Unknown","","","","Yes","","","","","","","","Yes","","","Unknown","Unknown","","","Yes","","","","","","","Yes","Lucretia","Reichel","F",40.4620642515379,"(539)-792-5941",45.94789,-122.53843,"Clark County","Hall","Washington",53015,"53","","$16000","1-Single Family Dwelling",4,"Apartment/Group Living","$47499","","","","","","","","","","Democratic","Catholic","","Yes","Unknown","","","","","","",""
4777,"Mixed Gender Household","English/Welsh","French","Modeled Not as Likely to have a child",2,"Likely Homeowner","",16,"$50000-99999","Yes","","HS Diploma - Extremely Likely","Unknown","","Yes","","","","","","","","","","Yes","","","Unknown","Yes","","","","","","","","","","","Lee","Runolfsson","M",58.5317840054682,"(369)-538-9184",31.35434,-85.32438,"Henry County","Headland","Alabama",1067,"1","","$5000","",8,"Residential","$189700","","","","","","","","","","Democratic","","","Unknown","Unknown","","","","","","",""
541,"Mixed Gender Household","English/Welsh","","Not Likely to have a child",6,"Likely Homeowner","",16,"$50000-99999","Yes","","HS Diploma - Extremely Likely","Unknown","","","","","","3 book purchases in home","","","","","","Yes","","","Unknown","Unknown","","","","","","","","","","Yes","Derrick","Hermann","F",47.2344497607655,"(459)-892-7918",41.67495,-85.57633,"LaGrange County","Shipshewana","Indiana",18087,"18","$155000","$13000","1-Single Family Dwelling",6,"Residential","$179900","","","","","","","","","","Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2817,"Female Only Household","Polish","Byelorussian","Not Likely to have a child",9,"Likely Homeowner","",16,"$50000-99999","","","Some College -Extremely Likely","Unknown","","","","","","1 book purchase in home ","","","","","","Yes","","","Unknown","Unknown","","","","","","","","","","","Benny","Price","F",41.0717703349282,"(827)-682-8963",37.95663,-92.29095,"Pulaski County","Crocker","Missouri",29169,"29","","$15000","",6,"Residential","$237500","","","","","","2 health and fitness magazine purchases","","","","Republican","","","Unknown","Unknown","","","","","","",""
1006,"Female Only Household","English/Welsh","Croatian","Not Likely to have a child",5,"Likely Homeowner","",15,"","","","Some College - Likely","Clerical/Office","","","","","","","","","","","","Yes","","","Unknown","Unknown","Yes","","","","","","","","","","Maryanna","Daniel","F",81.0307587149693,"(568)-192-4527",33.14165,-116.78666,"San Diego County","Mesa Grande","California",6073,"6","","$14000","1-Single Family Dwelling",6,"Unknown","$194601","2 family-oriented magazine purchases","","","","","3 health and fitness magazine purchases","","3 financial magazine purchases","","Republican","Protestant","","Yes","Unknown","","","","","","",""
4322,"Mixed Gender Household","English/Welsh","English/Welsh","Not Likely to have a child",9,"Likely Homeowner","",15,"$50000-99999","Yes","","Grad Degree - Extremely Likely","Unknown","","","","Yes","","","","","","","","Yes","","","Unknown","Unknown","","","","","","","","","","Yes","Eric","Collier","F",53.768967874231,"(649)-439-6439",41.82839,-79.26199,"Warren County","Youngsville","Pennsylvania",42123,"42","$49000","","1-Single Family Dwelling",7,"Residential","$116421","","","","","","","","","","Republican","Protestant","","Unknown","Unknown","","","","","","",""
2280,"Mixed Gender Household","Hungarian","","",6,"","",15,"","","","Unknown","Unknown","","","","Yes","","1 book purchase in home ","","","","","","Yes","","1 political contribution  in home","Unknown","Unknown","","","","","","","","","","Yes","Son","Smith","M",82.9637730690362,"(851)-374-4915",41.69865,-86.88197,"LaPorte County","Michigan City","Indiana",18091,"18","","$12000","1-Single Family Dwelling",4,"Residential","$170967","1 family-oriented magazine purchase ","1 female magazine purchase ","","","1 culinary magazine purchase ","","","","","Non-Partisan","Catholic","","Yes","Unknown","","","","","","",""
473,"Male Only Household","English/Welsh","German","Not Likely to have a child",8,"","",12,"","","","Unknown","Unknown","","","Yes","","","","","","","Yes","","Yes","","","Unknown","Unknown","","","","","","","","","","","Teodoro","Morar","F",68.3171565276828,"(731)-864-4168",38.58824,-119.78601,"Alpine County","Silver Mountain (historical)","California",6003,"6","","$6000","1-Single Family Dwelling",5,"Residential","$57700","","","","","","","","","","Democratic","Protestant","","Yes","Unknown","","","","","","",""
1009,"Mixed Gender Household","Likely Af-Am (Modeled)","Italian","Not Likely to have a child",3,"Likely Homeowner","",12,"$100000-249999","","","Grad Degree - Extremely Likely","Other","","","","","Yes","","","","","","","Yes","","","Unknown","Yes","","","","","","","","","","","Jewell","Gusikowski","F",45.3533834586466,"(287)-916-9857",34.19177,-88.41143,"Itawamba County","Van Buren","Mississippi",28057,"28","$247000","","1-Single Family Dwelling",6,"Residential","$217134","1 family-oriented magazine purchase ","","","","","1 health and fitness magazine purchase ","","","","Republican","","","Unknown","Unknown","","","","","","",""
2811,"Mixed Gender Household","Austrian","Irish","Modeled Not as Likely to have a child",0,"Likely Homeowner","",NA,"$50000-99999","","","Some College -Extremely Likely","Unknown","","","","","","","","","","Yes","","Unknown","","","Unknown","Unknown","","","","Yes","","","Yes","","","","Cole","Douglas","F",37.8838004101162,"(185)-374-8736",33.08006,-109.30313,"Greenlee County","Clifton","Arizona",4011,"4","$33000","$12000","",4,"Residential","$83700","","","","","","","","","Yes","Republican","Protestant","","Unknown","Unknown","","","","","","",""
5367,"Mixed Gender Household","English/Welsh","Italian","Not Likely to have a child",8,"Likely Homeowner","",15,"$250000-499999","Yes","","Grad Degree - Likely","Legal","","Yes","","","","1 book purchase in home ","","","","","","Unknown","","","Unknown","Yes","","","","","","","","","","","Lang","Klocko","F",44.822966507177,"(574)-493-1698",46.03631,-112.89976,"Deer Lodge County","Staton","Montana",30023,"30","","$11000","1-Single Family Dwelling",8,"Residential","$178319","","","","","","","","","","Democratic","","","Unknown","Unknown","","","","","","",""
3733,"Female Only Household","English/Welsh","English/Welsh","Known Data",9,"Likely Renter","",13,"","","","Bach Degree - Extremely Likely","Unknown","","","","","","","","","Yes","","","Unknown","","","Unknown","Unknown","","","Yes","Yes","","","Yes","","Yes","Yes","Laurene","Hermiston","F",30.2993848257006,"(871)-167-2498",34.38563,-102.88689,"Parmer County","Oklahoma Lane","Texas",48369,"48","$22000","$35000","1-Single Family Dwelling",5,"Triplex","$65200","","","","","","","","","","Republican","Protestant","","Unknown","Unknown","","","","","","",""
4147,"Female Only Household","English/Welsh","English/Welsh","",9,"Likely Homeowner","",15,"$100000-249999","","","Unknown","Unknown","","","","","","3 book purchases in home","","","","","","Yes","","","Unknown","Yes","","","","Yes","","","Yes","","","Yes","Christoper","Hagenes","M",92.0382775119617,"(286)-631-2315",37.24171,-90.96874,"Reynolds County","Ellington","Missouri",29179,"29","$163000","$8000","1-Single Family Dwelling",8,"Residential","$170700","1 family-oriented magazine purchase ","","","","","1 health and fitness magazine purchase ","","","","Democratic","","","Yes","Yes","","","","","","",""
1067,"Mixed Gender Household","Italian","English/Welsh","",8,"Likely Homeowner","",15,"$100000-249999","","","Bach Degree - Extremely Likely","Skilled Trades","","","","","","","","","","","","Yes","","1 political contribution  in home","Unknown","Unknown","","","","","","","","","","","Ben","Lockman","M",52.2077922077922,"(875)-182-3869",42.49479,-82.96652,"Macomb County","Warren","Michigan",26099,"26","$203000","$16000","1-Single Family Dwelling",6,"Residential","$225500","1 family-oriented magazine purchase ","1 female magazine purchase ","","","1 culinary magazine purchase ","3 health and fitness magazine purchases","","","","Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2795,"Mixed Gender Household","English/Welsh","Likely Af-Am (Modeled)","Not Likely to have a child",5,"Likely Homeowner","",14,"$250000-499999","","","Unknown","Unknown","","","","","","1 book purchase in home ","","","","Yes","","Yes","","","Unknown","Unknown","","","","","","","","","","","Carmel","Aimonetti","F",56.5522898154477,"(684)-329-8967",47.31135,-110.64383,"Judith Basin County","Spion Kop","Montana",30045,"30","$161000","","1-Single Family Dwelling",8,"Residential","$208700","1 family-oriented magazine purchase ","","","","","1 health and fitness magazine purchase ","","2 financial magazine purchases","Yes","Democratic","Protestant","","Unknown","Unknown","","","","","","",""
307,"Mixed Gender Household","Likely Af-Am (Modeled)","German","Modeled Not as Likely to have a child",5,"Likely Homeowner","",15,"","","","Unknown","Unknown","","","Yes","","","","","","","","","Unknown","","","Unknown","Yes","","","","Yes","","","Yes","","Yes","Yes","Ambrose","Walsh","F",85.1073137388927,"(837)-963-3286",34.29674,-105.93389,"Torrance County","Achinson Ranch","New Mexico",35053,"35","$185000","$11000","",4,"Residential","$250500","","","","","","","","","","Democratic","Protestant","","Unknown","Unknown","","","","","","",""
5623,"Mixed Gender Household","Irish","Irish","Known Data",4,"Likely Homeowner","",17,"$50000-99999","Yes","","Unknown","Management","","Yes","","","Yes","","","","","","","Unknown","","","Yes","Unknown","","","","","","","","","","","Ross","Fritsch","M",41.6869446343131,"(314)-764-3917",34.99918,-113.15909,"Yavapai County","West Mesa Tank","Arizona",4025,"4","$168000","$12000","",8,"Residential","$153900","","","","","","","","","Yes","Republican","Catholic","Yes","Unknown","Unknown","","","","","","",""
1548,"Mixed Gender Household","English/Welsh","Irish","Not Likely to have a child",7,"Likely Homeowner","",15,"$25000-49999","","","Bach Degree - Extremely Likely","Unknown","","","","Yes","","5 book purchases in home","","","Yes","","","Unknown","","","Unknown","Unknown","","","","","","","","","","","Alfredo","Block","F",36.4073820915926,"(835)-893-5367",44.13368,-70.31589,"Androscoggin County","Auburn","Maine",23001,"23","","$21000","1-Single Family Dwelling",8,"Residential","$97000","","","","","","","","","","Democratic","Protestant","","Unknown","Unknown","","","","","","",""
3983,"Mixed Gender Household","German","German","Known Data",5,"Likely Renter","",12,"","Yes","","HS Diploma - Extremely Likely","Manufacturing","","","Yes","","Yes","","","","","Yes","","Yes","","","Unknown","Unknown","","","","","","","","","","","Melonie","Hodkiewicz","M",93.1866028708134,"(652)-485-4135",40.00838,-90.18651,"Cass County","Virginia","Illinois",17017,"17","","$17000","1-Single Family Dwelling",6,"Apartment/Group Living","$224936","","","","","","","","","Yes","Republican","","","Unknown","Unknown","","","","","","",""
4876,"Mixed Gender Household","Scots","English/Welsh","",9,"Likely Homeowner","",13,"$50000-99999","Yes","","Some College -Extremely Likely","Unknown","","","","","","","","","","","","Yes","","","Unknown","Yes","","","","","","","","","","","Octavio","Dooley","M",79.2481203007519,"(824)-875-8146",42.89519,-90.86408,"Grant County","Bloomington","Wisconsin",55043,"55","$134000","$15000","1-Single Family Dwelling",5,"Residential","$137500","","","","","","","","","","Democratic","Protestant","","Unknown","Unknown","","","","","","",""
2196,"Mixed Gender Household","English/Welsh","Irish","Not Likely to have a child",8,"Likely Homeowner","",16,"$100000-249999","","","Bach Degree - Extremely Likely","Unknown","","","Yes","","","6 book purchases in home","","","","Yes","","Unknown","","","Yes","Unknown","","","","Yes","","","Yes","","","","Bennett","McKenzie","M",34.5372522214628,"(873)-386-6258",34.88315,-83.82046,"Union County","Young Harris","Georgia",13281,"13","$98000","$3000","1-Single Family Dwelling",5,"Residential","$241900","","","","","","","","","Yes","Democratic","Protestant","","Yes","Unknown","","","","","","",""
1771,"Mixed Gender Household","English/Welsh","Likely Af-Am (Modeled)","Modeled Not as Likely to have a child",9,"Likely Homeowner","",12,"$100000-249999","","","Grad Degree - Extremely Likely","Unknown","","","","","","","","","Yes","","","Yes","","","Unknown","Unknown","","","Yes","","","","","","","","Porter","Huels","M",47.6746411483254,"(482)-729-6297",39.59337,-88.05809,"Coles County","Oakland","Illinois",17029,"17","","$15000","1-Single Family Dwelling",8,"Unknown","$194601","","","","","","1 health and fitness magazine purchase ","","","Yes","Democratic","Protestant","","Unknown","Unknown","","","","","","",""
